District_ID,Time,KWH
3,2022/12/13 09:30,364.607619
4,2022/12/13 09:30,2521.324635
0,2022/12/13 10:00,9625.797849
1,2022/12/13 10:00,329.392381
2,2022/12/13 10:00,5087.173151
3,2022/12/13 10:00,333.8142857
4,2022/12/13 10:00,1923.781841
0,2022/12/13 10:30,8286.851032
1,2022/12/13 10:30,276.8733333
2,2022/12/13 10:30,4388.678738
3,2022/12/13 10:30,254.2304762
4,2022/12/13 10:30,1413.811214
0,2022/12/13 11:00,7479.154413
1,2022/12/13 11:00,319.3390476
2,2022/12/13 11:00,4030.071548
3,2022/12/13 11:00,105.572381
4,2022/12/13 11:00,1318.856286
0,2022/12/13 11:30,9992.435889
1,2022/12/13 11:30,319.1075476
2,2022/12/13 11:30,5101.670857
3,2022/12/13 11:30,111.6665714
4,2022/12/13 11:30,2140.082516
0,2022/12/13 12:00,16721.71958
1,2022/12/13 12:00,322.5488571
2,2022/12/13 12:00,7607.47369
3,2022/12/13 12:00,344.0499048
4,2022/12/13 12:00,4148.721893
0,2022/12/13 12:30,23813.19055
1,2022/12/13 12:30,218.9704603
2,2022/12/13 12:30,10140.46699
3,2022/12/13 12:30,547.3665714
4,2022/12/13 12:30,5690.630952
0,2022/12/13 13:00,25662.10256
1,2022/12/13 13:00,234.1375238
2,2022/12/13 13:00,10817.40638
3,2022/12/13 13:00,621.2860952
4,2022/12/13 13:00,6022.860385
0,2022/12/13 13:30,21342.10214
1,2022/12/13 13:30,201.1107778
2,2022/12/13 13:30,9532.105444
3,2022/12/13 13:30,503.470381
4,2022/12/13 13:30,5336.707508
0,2022/12/13 14:00,14822.77189
1,2022/12/13 14:00,139.8677143
2,2022/12/13 14:00,7521.995802
3,2022/12/13 14:00,344.8438095
4,2022/12/13 14:00,4511.542988
0,2022/12/13 14:30,9831.934016
1,2022/12/13 14:30,155.2742857
2,2022/12/13 14:30,5899.529222
3,2022/12/13 14:30,195.3285714
4,2022/12/13 14:30,3666.203071
0,2022/12/13 15:00,8418.434667
1,2022/12/13 15:00,316.9128333
2,2022/12/13 15:00,5016.771913
3,2022/12/13 15:00,173.1285714
4,2022/12/13 15:00,3590.918857
0,2022/12/13 15:30,8309.67873
1,2022/12/13 15:30,450.0110317
2,2022/12/13 15:30,4594.427762
3,2022/12/13 15:30,199.8304762
4,2022/12/13 15:30,4016.644317
0,2022/12/13 16:00,8620.879802
1,2022/12/13 16:00,359.5706746
2,2022/12/13 16:00,4739.786492
3,2022/12/13 16:00,246.0485714
4,2022/12/13 16:00,4285.063865
0,2022/12/13 16:30,9267.503897
1,2022/12/13 16:30,278.1510317
2,2022/12/13 16:30,5081.498333
3,2022/12/13 16:30,263.3390476
4,2022/12/13 16:30,4067.773841
0,2022/12/13 17:00,9504.685643
1,2022/12/13 17:00,230.2067619
2,2022/12/13 17:00,5269.193492
3,2022/12/13 17:00,299.3752381
4,2022/12/13 17:00,3674.086714
0,2022/12/13 17:30,8887.366881
1,2022/12/13 17:30,203.8730714
2,2022/12/13 17:30,4970.389286
3,2022/12/13 17:30,329.5285714
4,2022/12/13 17:30,3391.700992
0,2022/12/13 18:00,8281.490071
1,2022/12/13 18:00,109.3073571
2,2022/12/13 18:00,4713.23746
3,2022/12/13 18:00,353.7352381
4,2022/12/13 18:00,3125.994913
0,2022/12/13 18:30,10064.94371
1,2022/12/13 18:30,73.74403968
2,2022/12/13 18:30,5361.165508
3,2022/12/13 18:30,367.667619
4,2022/12/13 18:30,3270.011294
0,2022/12/13 19:00,14938.70729
1,2022/12/13 19:00,102.6853889
2,2022/12/13 19:00,7241.503643
3,2022/12/13 19:00,476.7028571
4,2022/12/13 19:00,4318.82254
0,2022/12/13 19:30,20010.03521
1,2022/12/13 19:30,180.4602302
2,2022/12/13 19:30,9617.030873
3,2022/12/13 19:30,562.1438095
4,2022/12/13 19:30,5780.67348
0,2022/12/13 20:00,21663.79141
1,2022/12/13 20:00,212.7992619
2,2022/12/13 20:00,11217.57506
3,2022/12/13 20:00,605.5133333
4,2022/12/13 20:00,6294.532651
0,2022/12/13 20:30,20716.50297
1,2022/12/13 20:30,254.094119
2,2022/12/13 20:30,11252.50967
3,2022/12/13 20:30,588.6657143
4,2022/12/13 20:30,5913.864798
0,2022/12/13 21:00,19274.66361
1,2022/12/13 21:00,346.792373
2,2022/12/13 21:00,9690.333603
3,2022/12/13 21:00,596.2104762
4,2022/12/13 21:00,5181.095778
0,2022/12/13 21:30,18171.11552
1,2022/12/13 21:30,379.536619
2,2022/12/13 21:30,8295.203048
3,2022/12/13 21:30,573.4295238
4,2022/12/13 21:30,4717.250917
0,2022/12/13 22:00,17311.3135
1,2022/12/13 22:00,256.5826905
2,2022/12/13 22:00,7734.922056
3,2022/12/13 22:00,543.607619
4,2022/12/13 22:00,4373.56431
0,2022/12/13 22:30,16568.08024
1,2022/12/13 22:30,140.0762063
2,2022/12/13 22:30,7619.444373
3,2022/12/13 22:30,537.9342857
4,2022/12/13 22:30,4093.327952
0,2022/12/13 23:00,14988.64485
1,2022/12/13 23:00,97.00866667
2,2022/12/13 23:00,7052.275079
3,2022/12/13 23:00,594.1461548
4,2022/12/13 23:00,3655.339849
0,2022/12/13 23:30,15207.35537
1,2022/12/13 23:30,107.8111905
2,2022/12/13 23:30,6924.102508
3,2022/12/13 23:30,552.3944286
4,2022/12/13 23:30,3196.195294
0,2022/12/14 00:00,18746.40121
1,2022/12/14 00:00,108.5057143
2,2022/12/14 00:00,7838.016929
3,2022/12/14 00:00,454.353377
4,2022/12/14 00:00,3205.054024
0,2022/12/14 00:30,22453.89217
1,2022/12/14 00:30,115.0990476
2,2022/12/14 00:30,8796.521365
3,2022/12/14 00:30,423.8163333
4,2022/12/14 00:30,3460.546754
0,2022/12/14 01:00,22385.16066
1,2022/12/14 01:00,94.83809524
2,2022/12/14 01:00,8334.528746
3,2022/12/14 01:00,427.9880595
4,2022/12/14 01:00,3576.029333
0,2022/12/14 01:30,19767.86025
1,2022/12/14 01:30,78.37142857
2,2022/12/14 01:30,6795.691127
3,2022/12/14 01:30,356.4219048
4,2022/12/14 01:30,3157.779214
